id	name	party	age in days	constituency	forum	language	date	topic	cardinal number in debate	text
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	253	253. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All for an indefinite tenancy to strengthen security for renters. [7115/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	254	254. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All for an upfront deposit and rent payments capped at two months value. [7116/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	255	255. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to provide over 90,000 social homes by 2030, including an average annual new-build component of over 9,500 social housing homes to 2026, the highest number in the history of the State. [7117/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	256	256. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to end long-term leasing by local authorities and approved housing bodies through phasing out new entrants and focus on new-build to provide social housing homes. [7118/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	257	257. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to strengthen the mortgage to rent scheme to ensure it meets the needs of those in long-term mortgage arrears. [7119/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	258	258. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to reform the tenant purchase scheme. [7120/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	259	259. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to revise and reform income eligibility for social housing. [7121/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	260	260. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to work towards eradicating homelessness by 2030. [7122/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	261	261. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to increase Housing First targets to 1,200 tenancies over five years for homeless people. [7123/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	262	262. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to establish a new national homeless action committee. [7124/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	263	263. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to expand street outreach teams for rough sleepers nationwide. [7125/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	264	264. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to a new national policy on right-sizing to highlight the potential of right-sizing for households that no longer fully occupy their current privately owned accommodation and an exploration of options to support and incentivise right-sizing on a voluntary basis. [7126/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	265	265. Deputy Sean Sherlock asked the Minister for Housing, Local Government and Heritage if he will provide an update under Housing for All to a fresh start principle for applications to State affordable housing and loan schemes. [7127/23]
