id	mean-document-word-length
368	7.285714285714286
369	6.666666666666667
370	14.0
371	4.916666666666667
372	4.433962264150943
373	5.1
374	5.0
375	6.560975609756097
376	4.625
377	4.782608695652174
378	5.358974358974359
379	5.105263157894737
380	7.666666666666667
381	5.068965517241379
382	5.363636363636363
383	5.411764705882353
384	5.16
385	6.545454545454546
386	4.6
387	5.794871794871795
388	5.833333333333333
389	5.175
390	5.619047619047619
391	7.5
392	5.3428571428571425
393	16.5
394	4.517857142857143
395	6.054054054054054
396	10.0
397	6.5
398	6.8
399	7.142857142857143
400	5.146341463414634
401	4.828571428571428
402	4.608695652173913
403	4.764705882352941
404	5.421052631578948
405	5.931034482758621
406	5.377777777777778
407	5.538461538461538
408	5.290322580645161
409	5.653846153846154
410	4.703703703703703
411	5.0
412	4.4
413	5.714285714285714
414	4.555555555555555
415	8.75
416	6.705882352941177
417	5.142857142857143
418	5.5
419	4.7
420	5.75
421	5.06
422	5.5
423	6.275
424	4.636363636363637
425	4.714285714285714
426	6.333333333333333
427	4.840909090909091
428	4.840909090909091
429	3.8085106382978724
430	5.375
431	5.931034482758621
432	4.962962962962963
433	6.578947368421052
434	6.375
435	4.865384615384615
436	3.8813559322033897
437	6.833333333333333
438	4.660377358490566
439	4.722222222222222
440	23.0
441	6.95
442	5.114285714285714
443	6.0
444	5.444444444444445
445	7.111111111111111
446	5.923076923076923
447	6.75
448	5.0
449	5.2727272727272725
450	4.52
451	5.266666666666667
452	5.523809523809524
453	5.666666666666667
454	6.230769230769231
455	23.0
456	23.0
457	23.0
458	4.666666666666667
459	5.05
460	5.181818181818182
461	3.4782608695652173
462	4.8
463	5.5
464	5.088235294117647
465	5.071428571428571
466	4.928571428571429
467	5.392857142857143
468	5.241379310344827
469	6.619047619047619
470	4.916666666666667
471	11.4
472	4.729166666666667
473	7.777777777777778
474	5.25
475	4.660377358490566
476	7.625
477	5.25
478	4.785714285714286
479	3.6666666666666665
480	5.205128205128205
481	6.2
482	5.583333333333333
483	5.703703703703703
484	6.647058823529412
485	6.6923076923076925
486	7.055555555555555
487	23.0
488	5.7272727272727275
489	4.92
490	4.189655172413793
491	4.309523809523809
492	4.782608695652174
493	4.5625
494	5.0
495	23.0
496	6.565217391304348
497	4.90566037735849
498	5.037735849056604
499	4.1
500	4.4
501	7.0
502	6.346153846153846
503	5.5
504	4.829268292682927
505	6.454545454545454
506	5.117647058823529
507	6.285714285714286
508	6.068965517241379
509	6.909090909090909
510	6.423076923076923
511	6.615384615384615
512	5.131578947368421
513	6.5625
514	6.125
515	5.142857142857143
516	23.0
517	4.918367346938775
518	8.8
519	14.0
520	7.166666666666667
521	5.852941176470588
522	6.875
523	6.518518518518518
524	4.842105263157895
525	4.8
526	23.0
527	23.0
528	12.333333333333334
529	5.230769230769231
530	23.0
531	4.956521739130435
532	6.733333333333333
533	4.704545454545454
534	12.333333333333334
535	5.28125
536	5.038461538461538
537	6.571428571428571
538	5.375
539	4.595238095238095
540	4.2439024390243905
541	4.955555555555556
542	5.363636363636363
543	5.0
544	5.636363636363637
545	4.875
546	3.96
547	6.071428571428571
548	5.0
549	5.375
550	5.4324324324324325
551	4.722222222222222
552	5.608695652173913
553	4.7592592592592595
554	5.1
555	5.0
556	5.024390243902439
557	3.682926829268293
558	5.857142857142857
559	4.571428571428571
560	4.74
561	4.5
562	5.352941176470588
563	8.0
564	6.277777777777778
565	4.882352941176471
566	5.333333333333333
567	4.555555555555555
568	6.157894736842105
569	4.298245614035087
570	6.32
571	4.9523809523809526
572	5.0
573	4.714285714285714
574	5.0
575	4.142857142857143
576	5.081081081081081
577	4.222222222222222
578	4.5
579	5.083333333333333
580	4.642857142857143
581	5.55
582	5.576923076923077
583	23.0
584	4.0
585	5.0
586	4.35
587	7.444444444444445
588	5.043478260869565
589	5.269230769230769
590	5.111111111111111
591	7.5
592	4.886792452830188
593	4.833333333333333
594	4.9
595	5.25
596	4.833333333333333
597	4.217391304347826
598	5.888888888888889
599	4.7272727272727275
600	4.9411764705882355
601	7.142857142857143
602	4.363636363636363
603	4.3076923076923075
604	6.5
605	4.611111111111111
606	5.285714285714286
607	5.176470588235294
608	5.928571428571429
609	4.722222222222222
610	3.7083333333333335
611	5.333333333333333
612	12.0
613	8.11111111111111
614	3.8823529411764706
615	6.2727272727272725
616	3.5384615384615383
617	4.933333333333334
618	5.25
619	4.758620689655173
620	6.666666666666667
621	18.0
622	5.1
623	8.0
624	5.636363636363637
625	4.519230769230769
626	5.407407407407407
627	9.5
628	4.372549019607843
629	4.266666666666667
630	4.8431372549019605
631	6.666666666666667
632	5.170212765957447
633	5.476190476190476
634	4.958333333333333
635	8.5
636	6.294117647058823
637	3.8823529411764706
638	5.0
639	4.54054054054054
640	5.703703703703703
641	7.75
642	8.4
643	4.428571428571429
644	13.0
645	4.816326530612245
646	5.1875
647	4.224137931034483
648	4.446428571428571
649	3.5
650	4.285714285714286
651	4.454545454545454
652	5.630434782608695
653	5.85
654	3.8421052631578947
655	5.0
656	3.4
657	8.384615384615385
658	4.2272727272727275
659	4.780487804878049
660	6.923076923076923
661	4.0
662	6.9411764705882355
663	4.885714285714286
664	4.338709677419355
665	6.6
666	4.166666666666667
667	6.25
668	5.113636363636363
669	5.023255813953488
670	5.5
671	5.9
672	4.788461538461538
673	4.396551724137931
674	19.5
675	4.686274509803922
676	4.4772727272727275
677	4.0
678	5.942857142857143
679	6.7272727272727275
680	6.222222222222222
681	5.214285714285714
682	4.574074074074074
683	5.848484848484849
684	5.6
685	5.066666666666666
686	6.916666666666667
687	23.0
688	4.0
689	5.6
690	5.366666666666666
691	4.346153846153846
692	4.914285714285715
693	8.379310344827585
694	5.0256410256410255
695	5.75
696	4.666666666666667
697	5.052631578947368
698	5.0212765957446805
699	8.434782608695652
700	6.136363636363637
701	11.5
702	5.066666666666666
703	4.8125
704	4.9
705	7.4
706	5.1063829787234045
707	3.78125
708	4.390243902439025
709	3.75
710	3.9545454545454546
711	5.045454545454546
712	5.2
713	5.615384615384615
714	5.095238095238095
715	4.421052631578948
716	5.142857142857143
717	8.5
718	5.0
719	4.216216216216216
720	7.666666666666667
721	11.666666666666666
722	5.636363636363637
723	4.293103448275862
724	4.0
725	4.301587301587301
726	5.04
727	4.916666666666667
728	4.127272727272727
729	4.1454545454545455
730	5.244897959183674
731	5.163265306122449
732	4.9655172413793105
733	4.811320754716981
734	6.0
735	6.366666666666666
736	4.923076923076923
737	5.111111111111111
738	5.32258064516129
739	5.4411764705882355
740	6.5
741	5.55
742	5.175
743	4.722222222222222
744	4.622641509433962
745	4.491228070175438
746	7.0
747	3.2666666666666666
748	5.027777777777778
749	6.0
750	4.277777777777778
751	5.6923076923076925
752	5.5
753	6.066666666666666
754	6.054054054054054
755	4.114754098360656
756	4.462962962962963
757	6.176470588235294
758	6.125
759	3.2857142857142856
760	7.904761904761905
761	5.054054054054054
762	5.333333333333333
763	5.138888888888889
764	3.272727272727273
765	5.0212765957446805
766	5.888888888888889
767	5.142857142857143
768	6.0
769	5.1020408163265305
770	7.1875
771	9.5
772	9.142857142857142
773	4.592592592592593
774	6.6
775	4.882352941176471
776	5.916666666666667
777	6.833333333333333
778	6.08
779	4.68
780	4.811320754716981
781	9.625
782	4.9
783	4.709677419354839
784	4.6923076923076925
785	5.15625
786	5.655172413793103
787	6.5
788	2.8333333333333335
789	5.0
790	4.627450980392157
791	5.851851851851852
792	5.0
793	4.976744186046512
794	5.162162162162162
795	5.4772727272727275
796	5.617647058823529
797	4.8
798	4.549019607843137
799	6.875
800	4.647058823529412
801	15.0
802	5.717948717948718
803	6.461538461538462
804	5.0
805	5.224489795918367
806	5.62962962962963
807	15.333333333333334
808	5.264705882352941
809	6.777777777777778
810	5.777777777777778
811	4.773584905660377
812	4.133333333333334
813	4.65
814	4.7407407407407405
815	5.288888888888889
816	4.125
817	4.769230769230769
818	7.185185185185185
819	5.840909090909091
820	3.814814814814815
821	4.413793103448276
822	5.846153846153846
823	5.722222222222222
824	5.0
825	4.466666666666667
826	5.9393939393939394
827	5.184210526315789
828	4.461538461538462
829	4.7
830	6.454545454545454
831	8.75
832	4.282608695652174
833	6.2
834	4.25
835	5.714285714285714
836	6.375
837	4.410714285714286
838	4.96078431372549
839	4.333333333333333
840	4.7368421052631575
841	5.27027027027027
842	4.508771929824562
843	5.545454545454546
844	3.4057971014492754
845	5.5
846	4.921052631578948
847	8.166666666666666
848	5.45945945945946
849	6.1
850	6.352941176470588
851	5.340909090909091
852	5.176470588235294
853	5.8
854	4.444444444444445
855	8.894736842105264
856	4.679245283018868
857	5.025
858	6.363636363636363
859	5.206896551724138
860	11.333333333333334
861	4.73469387755102
862	4.1454545454545455
863	5.4772727272727275
864	4.916666666666667
865	4.66
866	8.923076923076923
867	4.7727272727272725
868	3.9473684210526314
869	4.833333333333333
870	4.704545454545454
871	4.744186046511628
872	5.076923076923077
873	5.571428571428571
874	9.6
875	3.6808510638297873
876	5.333333333333333
877	5.0
878	5.277777777777778
879	4.918367346938775
880	5.684210526315789
881	4.2727272727272725
882	5.466666666666667
883	3.4074074074074074
884	5.923076923076923
885	5.826086956521739
886	5.431818181818182
887	6.833333333333333
888	6.230769230769231
889	6.75
890	4.769230769230769
891	5.533333333333333
892	5.3
893	5.3
894	5.642857142857143
895	5.444444444444445
896	4.9375
897	4.72
898	9.166666666666666
899	4.627450980392157
900	6.428571428571429
901	4.551020408163265
902	4.282608695652174
903	4.865384615384615
904	4.777777777777778
905	7.714285714285714
906	4.490566037735849
907	4.830188679245283
908	4.790697674418604
909	4.681818181818182
910	16.333333333333332
911	5.466666666666667
912	5.592592592592593
913	7.428571428571429
914	6.416666666666667
915	4.75
916	5.516129032258065
917	5.06
918	4.785714285714286
919	4.428571428571429
920	7.076923076923077
921	4.391304347826087
922	6.75
923	9.615384615384615
924	5.636363636363637
925	6.333333333333333
926	5.32258064516129
927	5.5
928	6.285714285714286
929	4.846153846153846
930	3.8333333333333335
931	5.5
932	4.068965517241379
933	4.533333333333333
934	5.6
935	4.3076923076923075
936	5.535714285714286
937	4.333333333333333
938	10.0
939	4.555555555555555
940	12.333333333333334
941	4.142857142857143
942	4.795918367346939
943	4.8108108108108105
944	5.363636363636363
945	6.147058823529412
946	6.666666666666667
947	4.08
948	4.488372093023256
949	6.260869565217392
950	4.923076923076923
951	6.294117647058823
952	5.244897959183674
953	5.125
954	5.8125
955	19.0
956	4.648148148148148
957	6.055555555555555
958	4.339622641509434
959	4.8478260869565215
960	7.411764705882353
961	5.3125
962	9.5
963	6.125
964	4.954545454545454
965	6.866666666666666
966	5.827586206896552
967	10.8
968	4.2105263157894735
969	6.235294117647059
970	7.416666666666667
971	4.795454545454546
972	3.7083333333333335
973	4.6
974	7.6
975	4.717391304347826
976	5.384615384615385
977	4.916666666666667
978	4.866666666666666
979	4.837209302325581
980	7.3125
981	6.6923076923076925
982	5.516129032258065
983	5.6923076923076925
984	5.625
985	7.6
986	5.541666666666667
987	15.0
988	6.2105263157894735
989	7.785714285714286
990	4.380952380952381
991	11.571428571428571
992	5.625
993	4.8
994	6.095238095238095
995	5.175
996	6.857142857142857
997	5.40625
998	4.333333333333333
999	4.115384615384615
1000	10.25
1001	3.5238095238095237
1002	10.181818181818182
1003	4.514285714285714
1004	23.0
1005	12.0
1006	5.0
1007	8.333333333333334
1008	6.428571428571429
1009	9.0
1010	4.338983050847458
1011	4.181818181818182
1012	5.431818181818182
1013	5.846153846153846
1014	5.925925925925926
1015	13.4
1016	5.714285714285714
1017	7.363636363636363
1018	7.166666666666667
1019	23.0
1020	4.729166666666667
1021	5.388888888888889
1022	6.5
1023	6.521739130434782
1024	4.2105263157894735
1025	5.176470588235294
1026	6.0
1027	4.232558139534884
1028	4.261904761904762
1029	4.773584905660377
1030	5.178571428571429
1031	6.714285714285714
1032	5.068181818181818
1033	4.2592592592592595
1034	4.714285714285714
1035	4.833333333333333
1036	5.219512195121951
1037	7.0
1038	4.5
1039	13.0
1040	14.555555555555555
1041	4.288135593220339
1042	5.625
1043	6.823529411764706
1044	4.868421052631579
1045	5.0
1046	6.1
1047	4.612903225806452
1048	4.884615384615385
1049	6.1
1050	9.0
1051	4.228070175438597
1052	3.9193548387096775
1053	5.288888888888889
1054	4.5
1055	4.220338983050848
1056	4.75
1057	4.121212121212121
1058	4.733333333333333
1059	4.571428571428571
1060	4.916666666666667
1061	5.183673469387755
1062	3.8125
1063	4.526315789473684
1064	5.15
1065	6.15
1066	9.4
1067	4.666666666666667
1068	4.345454545454546
1069	6.076923076923077
1070	4.388888888888889
1071	8.666666666666666
1072	5.0588235294117645
1073	4.3090909090909095
1074	3.7941176470588234
1075	4.414634146341464
1076	4.319148936170213
1077	6.416666666666667
1078	5.177777777777778
1079	5.545454545454546
1080	7.0
1081	23.0
1082	5.1875
1083	5.3061224489795915
1084	4.958333333333333
1085	4.674418604651163
1086	4.1
1087	4.956521739130435
1088	7.409090909090909
1089	7.818181818181818
1090	5.523809523809524
1091	8.333333333333334
1092	4.642857142857143
1093	4.7560975609756095
1094	4.923076923076923
1095	5.0
1096	4.142857142857143
1097	4.413043478260869
1098	5.222222222222222
1099	4.617021276595745
1100	3.978723404255319
1101	8.75
1102	5.916666666666667
1103	4.961538461538462
1104	4.188679245283019
1105	3.625
1106	4.64
1107	4.103448275862069
1108	5.391304347826087
1109	13.142857142857142
1110	6.517241379310345
1111	5.857142857142857
1112	5.564102564102564
1113	5.48
1114	4.181818181818182
1115	5.625
1116	4.444444444444445
1117	6.428571428571429
1118	4.733333333333333
1119	4.651162790697675
1120	7.714285714285714
1121	5.533333333333333
1122	5.0
1123	18.5
1124	13.666666666666666
1125	9.11111111111111
1126	7.642857142857143
1127	4.428571428571429
1128	4.714285714285714
1129	4.0
1130	5.636363636363637
1131	4.7727272727272725
1132	6.647058823529412
1133	5.5
1134	5.275862068965517
1135	5.068965517241379
1136	6.2
1137	4.2
1138	3.9714285714285715
1139	5.9375
1140	9.2
1141	4.574468085106383
1142	6.357142857142857
1143	4.630434782608695
1144	6.45
1145	6.0
1146	4.372549019607843
1147	8.571428571428571
1148	5.222222222222222
1149	4.55
1150	5.0
1151	6.923076923076923
1152	4.382978723404255
1153	6.125
1154	3.761904761904762
1155	7.0
1156	4.666666666666667
1157	4.916666666666667
1158	8.5
1159	5.032258064516129
1160	4.133333333333334
1161	4.6875
1162	6.583333333333333
1163	4.884615384615385
1164	9.333333333333334
1165	4.173076923076923
1166	5.933333333333334
1167	5.125
1168	5.040816326530612
1169	6.333333333333333
1170	4.121951219512195
1171	9.5
1172	4.617647058823529
1173	4.914893617021277
1174	5.311111111111111
1175	6.428571428571429
1176	4.514285714285714
1177	6.166666666666667
1178	5.9655172413793105
1179	4.475
1180	6.733333333333333
1181	4.653061224489796
1182	6.434782608695652
1183	3.75
1184	4.833333333333333
1185	4.7272727272727275
1186	5.1875
1187	5.326530612244898
1188	4.631578947368421
1189	4.391304347826087
1190	3.5
1191	4.509433962264151
1192	5.2727272727272725
1193	4.666666666666667
1194	5.714285714285714
1195	4.796296296296297
1196	4.888888888888889
1197	6.205882352941177
1198	6.230769230769231
1199	4.27027027027027
1200	3.111111111111111
1201	3.4
1202	4.105263157894737
1203	3.902173913043478
1204	4.333333333333333
1205	3.5
1206	4.195652173913044
1207	4.354037267080745
1208	4.354037267080745
1209	4.354037267080745
1210	4.354037267080745
1211	4.354037267080745
1212	4.354037267080745
1213	4.354037267080745
1214	4.354037267080745
1215	4.054347826086956
1216	4.617647058823529
1217	4.388888888888889
1218	4.1657142857142855
1219	4.373493975903615
1220	4.373493975903615
1221	4.373493975903615
1222	4.373493975903615
1223	4.725
1224	4.2
1225	4.52054794520548
1226	4.23125
1227	4.23125
1228	4.23125
1229	3.760180995475113
1230	3.933920704845815
1231	4.186440677966102
1232	4.308411214953271
1233	4.5423728813559325
1234	3.3636363636363638
1235	4.375
1236	3.8333333333333335
1237	3.9649122807017543
1238	4.305555555555555
1239	4.047008547008547
1240	4.402877697841727
1241	4.402877697841727
1242	4.402877697841727
1243	4.402877697841727
1244	4.402877697841727
1245	4.402877697841727
1246	4.402877697841727
1247	4.402877697841727
1248	4.402877697841727
1249	4.402877697841727
1250	4.402877697841727
1251	4.12621359223301
1252	4.423076923076923
1253	3.7142857142857144
1254	3.75
1255	3.125
1256	4.327586206896552
1257	4.02
1258	3.75
1259	2.8181818181818183
1260	4.142857142857143
1261	4.53921568627451
1262	4.53921568627451
1263	4.53921568627451
1264	4.53921568627451
1265	4.53921568627451
1266	4.53921568627451
1267	4.53921568627451
1268	4.53921568627451
1269	4.53921568627451
1270	4.53921568627451
1271	4.317880794701987
1272	4.192825112107624
1273	4.279569892473118
1274	4.279569892473118
1275	4.471947194719472
1276	4.017241379310345
1277	4.311764705882353
1278	4.16
1279	4.019753086419753
1280	4.019753086419753
1281	4.419354838709677
1282	3.970833333333333
1283	4.396946564885496
1284	4.396946564885496
1285	3.1578947368421053
1286	4.2975460122699385
1287	4.1838235294117645
1288	4.311827956989247
1289	4.34065934065934
1290	3.8043478260869565
1291	4.6421052631578945
1292	3.4827586206896552
1293	4.305194805194805
1294	4.305194805194805
1295	4.305194805194805
1296	4.305194805194805
1297	4.305194805194805
1298	4.305194805194805
1299	4.305194805194805
1300	4.305194805194805
1301	3.710526315789474
1302	3.8333333333333335
1303	3.1
1304	3.6785714285714284
1305	3.2
1306	4.363636363636363
1307	4.333333333333333
1308	3.942857142857143
1309	3.1666666666666665
1310	3.9375
1311	4.407894736842105
1312	4.2105263157894735
1313	3.5
1314	4.274261603375527
1315	2.5
1316	2.5
1317	4.195121951219512
1318	4.1
1319	3.0
1320	4.34375
1321	3.8461538461538463
1322	4.2976190476190474
1323	4.041666666666667
1324	4.190476190476191
1325	4.35
1326	4.35
1327	4.35
1328	4.35
1329	4.35
1330	4.35
1331	4.35
1332	4.35
1333	4.35
1334	4.35
1335	4.35
1336	4.35
1337	4.35
1338	4.35
1339	4.35
1340	4.35
1341	4.35
1342	4.35
1343	4.35
1344	4.35
1345	4.35
1346	4.35
1347	4.35
1348	4.35
1349	4.394088669950739
1350	3.9691358024691357
1351	3.25
1352	4.345911949685535
1353	4.227450980392157
1354	4.227450980392157
1355	4.227450980392157
1356	4.227450980392157
1357	4.148936170212766
1358	4.094559585492228
1359	4.116504854368932
1360	4.116504854368932
1361	4.312138728323699
1362	4.239316239316239
1363	4.278048780487805
1364	4.5
1365	4.5
1366	4.5
1367	4.7555555555555555
1368	4.866666666666666
1369	4.4520547945205475
1370	4.5
1371	4.666666666666667
1372	4.666666666666667
1373	4.666666666666667
1374	4.666666666666667
1375	4.059113300492611
1376	4.189873417721519
1377	4.7407407407407405
1378	4.44
1379	4.226415094339623
1380	4.023255813953488
1381	4.336252189141856
1382	4.336252189141856
1383	4.336252189141856
1384	4.336252189141856
1385	4.336252189141856
1386	4.336252189141856
1387	4.315966386554622
1388	4.2898550724637685
1389	4.504464285714286
1390	4.085106382978723
1391	4.2153846153846155
1392	5.05
1393	2.5555555555555554
1394	4.382882882882883
1395	4.382882882882883
1396	4.382882882882883
1397	4.382882882882883
1398	4.382882882882883
1399	4.866666666666666
1400	4.2727272727272725
1401	4.956521739130435
1402	3.933333333333333
1403	4.65945945945946
1404	3.0
1405	4.414529914529915
1406	3.268292682926829
1407	3.9753086419753085
1408	3.966666666666667
1409	3.966666666666667
1410	3.966666666666667
1411	3.966666666666667
1412	3.966666666666667
1413	3.966666666666667
1414	3.966666666666667
1415	3.966666666666667
1416	3.966666666666667
1417	4.3881278538812785
1418	4.148409893992933
1419	4.209876543209877
1420	3.782608695652174
1421	4.298245614035087
1422	3.0
1423	2.6666666666666665
1424	3.4761904761904763
1425	2.7142857142857144
1426	4.534412955465587
1427	4.694444444444445
1428	3.0
1429	3.0
1430	3.0
1431	3.0
1432	3.0
1433	3.0
1434	3.0
1435	3.0
1436	3.0
1437	3.0
1438	3.0
1439	4.040983606557377
1440	4.150375939849624
1441	4.2565445026178015
1442	2.875
1443	3.4444444444444446
1444	4.238095238095238
1445	4.238095238095238
1446	4.238095238095238
1447	4.238095238095238
1448	4.238095238095238
1449	4.428571428571429
1450	3.9140625
1451	5.1
1452	3.8636363636363638
1453	3.7473684210526317
1454	4.055555555555555
1455	4.198606271777003
1456	4.133333333333334
1457	4.0
1458	3.760330578512397
1459	3.2222222222222223
1460	4.25
1461	4.131578947368421
1462	3.7222222222222223
1463	4.243055555555555
1464	4.226415094339623
1465	3.7
1466	3.6
1467	4.051282051282051
1468	4.738578680203045
1469	4.346534653465347
1470	4.2
1471	4.108974358974359
1472	4.012658227848101
1473	4.666666666666667
1474	4.666666666666667
1475	3.9296875
1476	4.021108179419525
1477	4.021108179419525
1478	4.021108179419525
1479	4.021108179419525
1480	4.021108179419525
1481	4.021108179419525
1482	4.021108179419525
1483	4.021108179419525
1484	4.021108179419525
1485	4.021108179419525
1486	4.021108179419525
1487	4.021108179419525
1488	4.021108179419525
1489	4.021108179419525
1490	4.021108179419525
1491	4.021108179419525
1492	4.021108179419525
1493	4.021108179419525
1494	4.021108179419525
1495	4.021108179419525
1496	4.021108179419525
1497	4.021108179419525
1498	4.021108179419525
1499	4.021108179419525
1500	4.021108179419525
1501	4.021108179419525
1502	4.021108179419525
1503	4.452205882352941
1504	4.273148148148148
1505	3.0
1506	4.343601895734597
1507	3.4
1508	3.6176470588235294
1509	3.9671052631578947
1510	3.9727272727272727
1511	3.8
1512	4.300417246175243
1513	4.091304347826087
1514	3.9411764705882355
